id,comment,label
982,"me video eka balala comment karana eka, meka nam hitha nathi level ekak. hariyata.",toxic
983,"oya wage kenek, uba nam weda bari machan.",toxic
984,Mokakda me oya ge post eka ge gon harakek wada? meka dakka gaman hina yanawa.,toxic
985,"Ane manda oya ge post eka, moda wage behave wenne ai? hariyata.",toxic
986,Me wage wal buruwa athal danne nathuwa tikak hithapan oya ge post eka.,toxic
987,oya ge reply eka ge kathawa ahuwama hitha nathi kiyala hithenawa.,toxic
988,Mokakda me mehema wada karana eka ge mole nathi wada? meka dakka gaman hina yanawa.,toxic
989,Mokakda me me video eka balala comment karana eka ge loku talk karana moda wada? hariyata.,toxic
990,"oya ge kathawa, uba nam loku talk karana moda poddak mole pawichchi karapan.",toxic
991,umbala nam chater ne kiyala therenneth ne.,toxic
992,"oya, uba nam gon thamuse.",toxic
993,"me wage wada karana aya hariyata gon athal karaya wage wada karanawa, machan.",toxic
994,"Ane umbala, mole nathi tikak igena ganin.",toxic
995,oya ge wada mehema karanne mole nathi nisa da? hariyata.,toxic
996,"oya ge post eka, uba nam kata witharai wada ane.",toxic
997,Mokakda me me video eka balala comment karana eka ge hitha nathi wada? me wage wada nawaththapan.,toxic
998,Mokakda me oya ge reply eka ge wikarayak wada? kiyala therenneth ne.,toxic
999,me wage wada karana aya ge me wage loku talk karana moda comment dakkama epa wenawa.,toxic
1000,oya ge wada ta kiyanna one gon athal karaya wage wada nawaththanna kiyala.,toxic
1001,Oya ge post eka nam gon tikak igena ganin.,toxic
1002,"oya ge wada, uba nam loku talk karana moda ane.",toxic
1003,"Ane oya, kata witharai wada ne.",toxic
1004,Mokakda me me comment eka danapu eka ge boru karaya wada? ban.,toxic
1005,"Ane manda me wage wada karana aya, gon wage behave wenne ai? comment karanna kalin hithapan.",toxic
1006,umbala ge me wage mole nathi comment dakkama epa wenawa.,toxic
1007,"Ane manda me wage wada karana aya, chater wage behave wenne ai? comment karanna kalin hithapan.",toxic
1008,oya ge kathawa ta kiyanna one pissu wage wage wada nawaththanna kiyala.,toxic
1009,"Ane manda oya ge reply eka, gon athal karaya wage behave wenne ai? kiyala therenneth ne.",toxic
1010,"Ane manda oya ge reply eka, kata witharai wada wage behave wenne ai? hariyata behave karapan.",toxic
1011,oya ge idea eka ge me wage wal buruwa comment dakkama epa wenawa.,toxic
1012,oya wage kenek nam hariyata therumak nathi ne thamuse.,toxic
1013,"Hariyata baluwoth uba hitha nathi wage ne, hariyata.",toxic
1014,mehema wada karana eka nam chater ne tikak igena ganin.,toxic
1015,Me wage gon athal danne nathuwa tikak hithapan me video eka balala comment karana eka.,toxic
1016,oya ge kathawa nam wal buruwa ne meka nam athi.,toxic
1017,"Hariyata baluwoth mehema wada karana eka boru karaya wage ne, kata wahagena inna.",toxic
1018,oya ge wada nam chater ne me wage wada nawaththapan.,toxic
1019,"oya hariyata boru karaya wage wada karanawa, poddak mole pawichchi karapan.",toxic
1020,Mokakda me oya ge wada ge moda yakku wage wada? ane.,toxic
1021,Me wage pissu wage athal danne nathuwa tikak hithapan umbala.,toxic
1022,"Ane manda me wage wada karana aya, moda yakku wage wage behave wenne ai? hariyata behave karapan.",toxic
1023,"Ane oya ge wada, moda kiyala therenneth ne.",toxic
1024,"oya ge wada, meka nam wal buruwa level ekak. hariyata.",toxic
1025,"oya ge post eka hariyata wal buruwa wage wada karanawa, hariyata behave karapan.",toxic
1026,"Hariyata baluwoth oya ge wada hitha nathi wage ne, poddak mole pawichchi karapan.",toxic
1027,Me wage mole kalpana nathi athal danne nathuwa tikak hithapan oya ge idea eka.,toxic
1028,mehema wada karana eka pissu wage boruwata katha karanne.,toxic
1029,Mokakda me uba ge wadak nathi wada? kiyala therenneth ne.,toxic
1030,"Hariyata baluwoth oya ge idea eka hitha nathi wage ne, hariyata behave karapan.",toxic
1031,mehema wada karana eka ta kiyanna one weda bari wage wada nawaththanna kiyala.,toxic
1032,"Ane manda uba, mole kalpana nathi wage behave wenne ai? hariyata behave karapan.",toxic
1033,Me wage hitha nathi athal danne nathuwa tikak hithapan mehema wada karana eka.,toxic
1034,"oya ge reply eka hariyata hariyata therumak nathi wage wada karanawa, kiyala therenneth ne.",toxic
1035,uba ta kiyanna one gon athal karaya wage wada nawaththanna kiyala.,toxic
1036,"Ane umbala, moda yakku wage oya wage aya nisa thamai mehema wenne.",toxic
1037,mehema wada karana eka mehema karanne wikarayak nisa da? hariyata behave karapan.,toxic
1038,"oya ge kathawa, uba nam chater machan.",toxic
1039,oya ge wada ge kathawa ahuwama weda bari kiyala hithenawa.,toxic
1040,"Ane manda oya ge reply eka, loku talk karana moda wage behave wenne ai? danawada mokakda kiyala.",toxic
1041,"oya ge wada, meka nam hitha nathi level ekak. ane.",toxic
1042,"oya ge idea eka, meka nam kata witharai wada level ekak. ane.",toxic
1043,Mokakda me oya ge kathawa ge weda bari wada? hariyata.,toxic
1044,Mokakda me oya wage kenek ge wadak nathi wada? thamuse.,toxic
1045,"Ane manda oya, moda yakku wage wage behave wenne ai? danawada mokakda kiyala.",toxic
1046,"Ane oya ge wada, gon harakek danawada mokakda kiyala.",toxic
1047,mehema wada karana eka mehema karanne pissu wage nisa da? me wage wada nawaththapan.,toxic
1048,"oya wage kenek, meka nam moda yakku wage level ekak. machan.",toxic
1049,Mokakda me umbala ge gon wada? machan.,toxic
1050,"Ane oya ge post eka, gon harakek boruwata katha karanne.",toxic
1051,oya ge idea eka nam wikarayak ne boruwata katha karanne.,toxic
1052,"Hariyata baluwoth me wage wada karana aya awajathaka wage wage ne, machan.",toxic
1053,Oya ge post eka nam kata witharai wada machan.,toxic
1054,Me wage wada nodanna athal danne nathuwa tikak hithapan me wage wada karana aya.,toxic
1055,uba wikarayak oya wage aya nisa thamai mehema wenne.,toxic
1056,Mokakda me uba ge mole kalpana nathi wada? oya wage aya nisa thamai mehema wenne.,toxic
1057,uba ge kathawa ahuwama hitha nathi kiyala hithenawa.,toxic
1058,mehema wada karana eka ta kiyanna one wada nodanna wage wada nawaththanna kiyala.,toxic
1059,umbala nam loku talk karana moda ne ban.,toxic
1060,"Hariyata baluwoth oya gon athal karaya wage ne, kiyala therenneth ne.",toxic
1061,Mokakda me me comment eka danapu eka ge hitha nathi wada? oya wage aya nisa thamai mehema wenne.,toxic
1062,oya chater ban.,toxic
1063,"Hariyata baluwoth mehema wada karana eka weda bari wage ne, kiyala therenneth ne.",toxic
1064,Oya ge post eka nam pissu wage oya wage aya nisa thamai mehema wenne.,toxic
1065,"Ane manda oya, gon wage behave wenne ai? hariyata behave karapan.",toxic
1066,"Ane manda me video eka balala comment karana eka, wikarayak wage behave wenne ai? ane.",toxic
1067,oya wage kenek nam moda yakku wage ne machan.,toxic
1068,"Ane uba, chater thamuse.",toxic
1069,Mokakda me mehema wada karana eka ge boru karaya wada? kiyala therenneth ne.,toxic
1070,"Ane manda oya ge post eka, moda wage behave wenne ai? danawada mokakda kiyala.",toxic
1071,"Ane oya ge kathawa, mole kalpana nathi danawada mokakda kiyala.",toxic
1072,Oya ge post eka nam weda bari poddak mole pawichchi karapan.,toxic
1073,oya ge reply eka ge me wage kata witharai wada comment dakkama epa wenawa.,toxic
1074,mehema wada karana eka chater kiyala therenneth ne.,toxic
1075,"Ane oya, mole nathi ne.",toxic
1076,uba ta kiyanna one gon harakek wage wada nawaththanna kiyala.,toxic
1077,"Hariyata baluwoth oya ge kathawa wikarayak wage ne, hariyata.",toxic
1078,"oya ge kathawa hariyata gon wage wada karanawa, comment karanna kalin hithapan.",toxic
1079,"Ane oya, wikarayak kiyala therenneth ne.",toxic
1080,Mokakda me mehema wada karana eka ge hariyata therumak nathi wada? meka dakka gaman hina yanawa.,toxic
1081,"oya ge kathawa, uba nam gon athal karaya ane.",toxic
1082,"mehema wada karana eka hariyata chater wage wada karanawa, hariyata.",toxic
1083,"Hariyata baluwoth oya ge post eka gon harakek wage ne, comment karanna kalin hithapan.",toxic
1084,oya ge reply eka ge kathawa ahuwama weda bari kiyala hithenawa.,toxic
1085,"Ane umbala, gon me wage wada nawaththapan.",toxic
1086,Oya ge post eka nam hariyata therumak nathi kiyala therenneth ne.,toxic
1087,me wage wada karana aya mehema karanne wada nodanna nisa da? hariyata behave karapan.,toxic
1088,Me wage boru karaya athal danne nathuwa tikak hithapan me comment eka danapu eka.,toxic
1089,uba ta kiyanna one pissu wage wage wada nawaththanna kiyala.,toxic
1090,uba nam wada nodanna ne ne.,toxic
1091,Mokakda me me wage wada karana aya ge kata witharai wada wada? ban.,toxic
1092,uba ge kathawa ahuwama pissu wage kiyala hithenawa.,toxic
1093,"Hariyata baluwoth me comment eka danapu eka gon harakek wage ne, ban.",toxic
1094,me wage wada karana aya ta kiyanna one wada nodanna wage wada nawaththanna kiyala.,toxic
1095,"Ane manda uba, wikarayak wage behave wenne ai? meka nam athi.",toxic
1096,"Ane oya, weda bari ne.",toxic
1097,me video eka balala comment karana eka awajathaka wage tikak igena ganin.,toxic
1098,Mokakda me oya ge gon wada? comment karanna kalin hithapan.,toxic
1099,"oya ge post eka, meka nam boru karaya level ekak. comment karanna kalin hithapan.",toxic
1100,me wage wada karana aya ge me wage mole nathi comment dakkama epa wenawa.,toxic
1101,Me wage moda athal danne nathuwa tikak hithapan me comment eka danapu eka.,toxic
1102,oya ge reply eka mehema karanne moda nisa da? meka dakka gaman hina yanawa.,toxic
1103,oya ge post eka nam wada nodanna ne boruwata katha karanne.,toxic
1104,"uba, uba nam chater comment karanna kalin hithapan.",toxic
1105,"mehema wada karana eka, meka nam moda level ekak. danawada mokakda kiyala.",toxic
1106,Mokakda me oya ge kathawa ge gon athal karaya wada? hariyata wada karapan.,toxic
1107,oya wage kenek nam gon athal karaya ne hariyata wada karapan.,toxic
1108,oya ge reply eka nam hariyata therumak nathi ne hariyata.,toxic
1109,"oya ge post eka, meka nam wadak nathi level ekak. machan.",toxic
1110,"oya ge post eka, meka nam loku talk karana moda level ekak. meka dakka gaman hina yanawa.",toxic
1111,"oya ge reply eka hariyata hariyata therumak nathi wage wada karanawa, hariyata wada karapan.",toxic
1112,oya mehema karanne loku talk karana moda nisa da? poddak mole pawichchi karapan.,toxic
1113,oya ge reply eka ge kathawa ahuwama hariyata therumak nathi kiyala hithenawa.,toxic
1114,Mokakda me oya ge reply eka ge wal buruwa wada? hariyata.,toxic
1115,Me wage mole kalpana nathi athal danne nathuwa tikak hithapan oya ge reply eka.,toxic
1116,"Hariyata baluwoth oya wikarayak wage ne, ane.",toxic
1117,"oya ge reply eka, meka nam wal buruwa level ekak. hariyata behave karapan.",toxic
1118,"Ane manda oya ge kathawa, gon harakek wage behave wenne ai? poddak mole pawichchi karapan.",toxic
1119,"Ane manda me video eka balala comment karana eka, moda wage behave wenne ai? hariyata.",toxic
1120,Oya ge post eka nam mole nathi ne.,toxic
1121,"me comment eka danapu eka hariyata kata witharai wada wage wada karanawa, me wage wada nawaththapan.",toxic
1122,umbala mehema karanne kata witharai wada nisa da? kiyala therenneth ne.,toxic
1123,Mokakda me umbala ge moda wada? poddak mole pawichchi karapan.,toxic
1124,Me wage pissu wage athal danne nathuwa tikak hithapan oya ge kathawa.,toxic
1125,"Ane me comment eka danapu eka, gon athal karaya comment karanna kalin hithapan.",toxic
1126,Me wage gon athal karaya athal danne nathuwa tikak hithapan oya ge wada.,toxic
1127,"uba hariyata wadak nathi wage wada karanawa, hariyata.",toxic
1128,uba ge kathawa ahuwama wadak nathi kiyala hithenawa.,toxic
1129,Oya ge post eka nam hariyata therumak nathi hariyata wada karapan.,toxic
1130,"Ane manda oya wage kenek, pissu wage wage behave wenne ai? kiyala therenneth ne.",toxic
1131,me comment eka danapu eka ta kiyanna one boru karaya wage wada nawaththanna kiyala.,toxic
1132,"Ane manda oya ge kathawa, moda wage behave wenne ai? machan.",toxic
1133,"mehema wada karana eka, uba nam kata witharai wada ne.",toxic
1134,"Hariyata baluwoth oya ge kathawa moda wage ne, hariyata.",toxic
1135,"oya hariyata mole nathi wage wada karanawa, kata wahagena inna.",toxic
1136,"oya, uba nam loku talk karana moda meka dakka gaman hina yanawa.",toxic
1137,"oya, meka nam hariyata therumak nathi level ekak. ane.",toxic
1138,"oya ge idea eka hariyata hariyata therumak nathi wage wada karanawa, oya wage aya nisa thamai mehema wenne.",toxic
1139,oya ge kathawa mehema karanne wadak nathi nisa da? kiyala therenneth ne.,toxic
1140,"uba hariyata mole nathi wage wada karanawa, boruwata katha karanne.",toxic
1141,"Ane manda mehema wada karana eka, moda yakku wage wage behave wenne ai? tikak igena ganin.",toxic
1142,me video eka balala comment karana eka ge me wage weda bari comment dakkama epa wenawa.,toxic
1143,Mokakda me oya ge post eka ge weda bari wada? hariyata.,toxic
1144,"oya, meka nam gon athal karaya level ekak. kata wahagena inna.",toxic
1145,Me wage awajathaka wage athal danne nathuwa tikak hithapan oya wage kenek.,toxic
1146,"Ane me comment eka danapu eka, moda kiyala therenneth ne.",toxic
1147,"Ane umbala, wikarayak oya wage aya nisa thamai mehema wenne.",toxic
1148,"Ane oya, wadak nathi kiyala therenneth ne.",toxic
1149,oya wage kenek ge kathawa ahuwama kata witharai wada kiyala hithenawa.,toxic
1150,"oya ge reply eka hariyata chater wage wada karanawa, thamuse.",toxic
1151,me comment eka danapu eka ta kiyanna one moda yakku wage wage wada nawaththanna kiyala.,toxic
1152,"Ane mehema wada karana eka, kata witharai wada machan.",toxic
1153,"Ane oya, mole kalpana nathi lajja nadda.",toxic
1154,oya ge reply eka mehema karanne chater nisa da? poddak mole pawichchi karapan.,toxic
1155,Mokakda me oya wage kenek ge loku talk karana moda wada? hariyata wada karapan.,toxic
1156,mehema wada karana eka hitha nathi lajja nadda.,toxic
1157,"Hariyata baluwoth oya ge reply eka boru karaya wage ne, meka nam athi.",toxic
1158,Mokakda me oya ge post eka ge hariyata therumak nathi wada? poddak mole pawichchi karapan.,toxic
1159,me video eka balala comment karana eka mehema karanne gon nisa da? kata wahagena inna.,toxic
1160,"oya ge kathawa hariyata hitha nathi wage wada karanawa, ban.",toxic
1161,me video eka balala comment karana eka nam kata witharai wada ne meka dakka gaman hina yanawa.,toxic
1162,umbala ge kathawa ahuwama wadak nathi kiyala hithenawa.,toxic
1163,me comment eka danapu eka ge me wage moda yakku wage comment dakkama epa wenawa.,toxic
1164,me video eka balala comment karana eka gon ban.,toxic
1165,Mokakda me oya ge post eka ge boru karaya wada? ane.,toxic
1166,me wage wada karana aya ge me wage hariyata therumak nathi comment dakkama epa wenawa.,toxic
1167,"Hariyata baluwoth me comment eka danapu eka boru karaya wage ne, ne.",toxic
1168,umbala ta kiyanna one mole nathi wage wada nawaththanna kiyala.,toxic
1169,"Ane manda oya wage kenek, hariyata therumak nathi wage behave wenne ai? kata wahagena inna.",toxic
1170,oya ge post eka nam loku talk karana moda ne meka nam athi.,toxic
1171,Me wage awajathaka wage athal danne nathuwa tikak hithapan oya.,toxic
1172,Me wage moda yakku wage athal danne nathuwa tikak hithapan oya wage kenek.,toxic
1173,"Ane manda umbala, wal buruwa wage behave wenne ai? machan.",toxic
1174,Mokakda me oya ge idea eka ge wal buruwa wada? tikak igena ganin.,toxic
1175,"Ane manda oya ge idea eka, loku talk karana moda wage behave wenne ai? me wage wada nawaththapan.",toxic
1176,mehema wada karana eka nam wikarayak ne comment karanna kalin hithapan.,toxic
1177,"uba, uba nam wada nodanna lajja nadda.",toxic
1178,"oya hariyata hariyata therumak nathi wage wada karanawa, danawada mokakda kiyala.",toxic
1179,"Ane me comment eka danapu eka, boru karaya ban.",toxic
1180,"umbala, uba nam hariyata therumak nathi ane.",toxic
1181,"oya ge reply eka, uba nam hariyata therumak nathi kata wahagena inna.",toxic
1182,"Ane oya ge idea eka, boru karaya tikak igena ganin.",toxic
1183,oya ge post eka ta kiyanna one loku talk karana moda wage wada nawaththanna kiyala.,toxic
1184,Me wage hariyata therumak nathi athal danne nathuwa tikak hithapan oya ge wada.,toxic
1185,"oya hariyata mole kalpana nathi wage wada karanawa, thamuse.",toxic
1186,"Ane uba, awajathaka wage lajja nadda.",toxic
1187,oya ge kathawa ta kiyanna one gon athal karaya wage wada nawaththanna kiyala.,toxic
1188,Mokakda me me comment eka danapu eka ge gon harakek wada? boruwata katha karanne.,toxic
1189,"Ane oya, wikarayak hariyata.",toxic
1190,"mehema wada karana eka hariyata kata witharai wada wage wada karanawa, me wage wada nawaththapan.",toxic
1191,"mehema wada karana eka, meka nam wadak nathi level ekak. boruwata katha karanne.",toxic
