id,SINGLISH,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,avatar_url,original_text,text,original_label,label,clean_text,text_length,word_count,language_type,suspicious_subtitle,removal_reason,normalized_for_dedup,duplicate_flag,label_conflict,manual_review
6878,den mata kiyanna oba eya anubhawa kala hondama payi eka eya noweda [Unkown],,,,,,,,,,,den mata kiyanna oba eya anubhawa kala hondama payi eka eya noweda [Unkown],den mata kiyanna oba eya anubhawa kala hondama payi eka eya noweda [Unkown],,,den mata kiyanna oba eya anubhawa kala hondama payi eka eya noweda [unkown],75,13,Singlish,True,,den mata kiyanna oba eya anubhawa kala hondama payi eka eya noweda [unkown],False,False,True
6880,neththam oyatath [Unkown] mama den ethulata gihin e ehe gannam,,,,,,,,,,,neththam oyatath [Unkown] mama den ethulata gihin e ehe gannam,neththam oyatath [Unkown] mama den ethulata gihin e ehe gannam,,,neththam oyatath [unkown] mama den ethulata gihin e ehe gannam,62,10,Singlish,True,,neththam oyatath [unkown] mama den ethulata gihin e ehe gannam,False,False,True
6888,[Unkown] [Unkown] oba mage birinda [Unkown] sathutata pathwenawa dekeema sathutak,,,,,,,,,,,[Unkown] [Unkown] oba mage birinda [Unkown] sathutata pathwenawa dekeema sathutak,[Unkown] [Unkown] oba mage birinda [Unkown] sathutata pathwenawa dekeema sathutak,,,[unkown] [unkown] oba mage birinda [unkown] sathutata pathwenawa dekeema sathutak,81,10,Singlish,True,,[unkown] [unkown] oba mage birinda [unkown] sathutata pathwenawa dekeema sathutak,False,False,True
6889,ohu samanga katha kireemata obata ohu honda bawa mata penenawada [Unkown],,,,,,,,,,,ohu samanga katha kireemata obata ohu honda bawa mata penenawada [Unkown],ohu samanga katha kireemata obata ohu honda bawa mata penenawada [Unkown],,,ohu samanga katha kireemata obata ohu honda bawa mata penenawada [unkown],73,11,Singlish,True,,ohu samanga katha kireemata obata ohu honda bawa mata penenawada [unkown],False,False,True
6890,oba mage piyawa awurudu thihakata wada kopamana kalayak dena sitiyada [Unkown],,,,,,,,,,,oba mage piyawa awurudu thihakata wada kopamana kalayak dena sitiyada [Unkown],oba mage piyawa awurudu thihakata wada kopamana kalayak dena sitiyada [Unkown],,,oba mage piyawa awurudu thihakata wada kopamana kalayak dena sitiyada [unkown],78,11,Singlish,True,,oba mage piyawa awurudu thihakata wada kopamana kalayak dena sitiyada [unkown],False,False,True
6891,awurudu thihakata wada samahara wita oba ohuwa wisthara karanne keseda [Unkown],,,,,,,,,,,awurudu thihakata wada samahara wita oba ohuwa wisthara karanne keseda [Unkown],awurudu thihakata wada samahara wita oba ohuwa wisthara karanne keseda [Unkown],,,awurudu thihakata wada samahara wita oba ohuwa wisthara karanne keseda [unkown],79,11,Singlish,True,,awurudu thihakata wada samahara wita oba ohuwa wisthara karanne keseda [unkown],False,False,True
6896,eya hondin penenne keseda [Unkown],,,,,,,,,,,eya hondin penenne keseda [Unkown],eya hondin penenne keseda [Unkown],,,eya hondin penenne keseda [unkown],34,5,Singlish,True,,eya hondin penenne keseda [unkown],False,False,True
6897,hondayi eya [Unkown] wiya,,,,,,,,,,,hondayi eya [Unkown] wiya,hondayi eya [Unkown] wiya,,,hondayi eya [unkown] wiya,25,4,Singlish,True,,hondayi eya [unkown] wiya,False,False,True
6912,wasanawantha kella mata samawenna [Unkown] mama,,,,,,,,,,,wasanawantha kella mata samawenna [Unkown] mama,wasanawantha kella mata samawenna [Unkown] mama,,,wasanawantha kella mata samawenna [unkown] mama,47,6,Singlish,True,,wasanawantha kella mata samawenna [unkown] mama,False,False,True
6916,nehe mata therenawa ohu eyata wedipura kreem tikak [Unkown] kiyala,,,,,,,,,,,nehe mata therenawa ohu eyata wedipura kreem tikak [Unkown] kiyala,nehe mata therenawa ohu eyata wedipura kreem tikak [Unkown] kiyala,,,nehe mata therenawa ohu eyata wedipura kreem tikak [unkown] kiyala,66,10,Singlish,True,,nehe mata therenawa ohu eyata wedipura kreem tikak [unkown] kiyala,False,False,True
6917,[Unkown] eka henda mata oyage pinthurayak ganna puluwanda [Unkown],,,,,,,,,,,[Unkown] eka henda mata oyage pinthurayak ganna puluwanda [Unkown],[Unkown] eka henda mata oyage pinthurayak ganna puluwanda [Unkown],,,[unkown] eka henda mata oyage pinthurayak ganna puluwanda [unkown],66,9,Singlish,True,,[unkown] eka henda mata oyage pinthurayak ganna puluwanda [unkown],False,False,True
6921,mata wayasa awurudu [Unkown] oba obe wiwahaya gena katha karamin sitiya,,,,,,,,,,,mata wayasa awurudu [Unkown] oba obe wiwahaya gena katha karamin sitiya,mata wayasa awurudu [Unkown] oba obe wiwahaya gena katha karamin sitiya,,,mata wayasa awurudu [unkown] oba obe wiwahaya gena katha karamin sitiya,71,11,Singlish,True,,mata wayasa awurudu [unkown] oba obe wiwahaya gena katha karamin sitiya,False,False,True
6925,eya mata pahara denawa keewe kumakda [Unkown],,,,,,,,,,,eya mata pahara denawa keewe kumakda [Unkown],eya mata pahara denawa keewe kumakda [Unkown],,,eya mata pahara denawa keewe kumakda [unkown],45,7,Singlish,True,,eya mata pahara denawa keewe kumakda [unkown],False,False,True
6927,jesus kristhun wahanse obage mithura oba ohuta bendeemen mideemata udaw kalada [Unkown],,,,,,,,,,,jesus kristhun wahanse obage mithura oba ohuta bendeemen mideemata udaw kalada [Unkown],jesus kristhun wahanse obage mithura oba ohuta bendeemen mideemata udaw kalada [Unkown],,,jesus kristhun wahanse obage mithura oba ohuta bendeemen mideemata udaw kalada [unkown],87,12,Singlish,True,,jesus kristhun wahanse obage mithura oba ohuta bendeemen mideemata udaw kalada [unkown],False,False,True
6933,waguru bima asala siti mahalu kanthawa [Unkown],,,,,,,,,,,waguru bima asala siti mahalu kanthawa [Unkown],waguru bima asala siti mahalu kanthawa [Unkown],,,waguru bima asala siti mahalu kanthawa [unkown],47,7,Singlish,True,,waguru bima asala siti mahalu kanthawa [unkown],False,False,True
6936,mama e esin mage maranaya dutuwemi eya ese nowe eya sidu wanne keseda [Unkown],,,,,,,,,,,mama e esin mage maranaya dutuwemi eya ese nowe eya sidu wanne keseda [Unkown],mama e esin mage maranaya dutuwemi eya ese nowe eya sidu wanne keseda [Unkown],,,mama e esin mage maranaya dutuwemi eya ese nowe eya sidu wanne keseda [unkown],78,14,Singlish,True,,mama e esin mage maranaya dutuwemi eya ese nowe eya sidu wanne keseda [unkown],False,False,True
6938,oya mata thun panahak nayayi kiyala eya monawada kiwwe [Unkown],,,,,,,,,,,oya mata thun panahak nayayi kiyala eya monawada kiwwe [Unkown],oya mata thun panahak nayayi kiyala eya monawada kiwwe [Unkown],,,oya mata thun panahak nayayi kiyala eya monawada kiwwe [unkown],63,10,Singlish,True,,oya mata thun panahak nayayi kiyala eya monawada kiwwe [unkown],False,False,True
6946,[Unkown] eththatama giya awurudde kongo giya oh ithin oya dannawane,,,,,,,,,,,[Unkown] eththatama giya awurudde kongo giya oh ithin oya dannawane,[Unkown] eththatama giya awurudde kongo giya oh ithin oya dannawane,,,[unkown] eththatama giya awurudde kongo giya oh ithin oya dannawane,67,10,Singlish,True,,[unkown] eththatama giya awurudde kongo giya oh ithin oya dannawane,False,False,True
6957,api kohoma hari methanin yamu oya yanna lesthi [Unkown] wada hondayi mama kiyanawa,,,,,,,,,,,api kohoma hari methanin yamu oya yanna lesthi [Unkown] wada hondayi mama kiyanawa,api kohoma hari methanin yamu oya yanna lesthi [Unkown] wada hondayi mama kiyanawa,,,api kohoma hari methanin yamu oya yanna lesthi [unkown] wada hondayi mama kiyanawa,82,13,Singlish,True,,api kohoma hari methanin yamu oya yanna lesthi [unkown] wada hondayi mama kiyanawa,False,False,True
6963,[Unkown] owun obe [Unkown] mal we,,,,,,,,,,,[Unkown] owun obe [Unkown] mal we,[Unkown] owun obe [Unkown] mal we,,,[unkown] owun obe [unkown] mal we,33,6,Singlish,True,,[unkown] owun obe [unkown] mal we,False,False,True
6964,ewa obe priyathama mala wanne obata metharam pramanayak lebune keseda [Unkown],,,,,,,,,,,ewa obe priyathama mala wanne obata metharam pramanayak lebune keseda [Unkown],ewa obe priyathama mala wanne obata metharam pramanayak lebune keseda [Unkown],,,ewa obe priyathama mala wanne obata metharam pramanayak lebune keseda [unkown],78,11,Singlish,True,,ewa obe priyathama mala wanne obata metharam pramanayak lebune keseda [unkown],False,False,True
6966,ma samanga pitathata yama nawathwana lesa mama obata eththu ganwanne keseda [Unkown],,,,,,,,,,,ma samanga pitathata yama nawathwana lesa mama obata eththu ganwanne keseda [Unkown],ma samanga pitathata yama nawathwana lesa mama obata eththu ganwanne keseda [Unkown],,,ma samanga pitathata yama nawathwana lesa mama obata eththu ganwanne keseda [unkown],84,12,Singlish,True,,ma samanga pitathata yama nawathwana lesa mama obata eththu ganwanne keseda [unkown],False,False,True
6970,uthure perisiyata nopemineema gena oba kawada ho [Unkown] mata methenata wada honda thenak sithagatha noheka,,,,,,,,,,,uthure perisiyata nopemineema gena oba kawada ho [Unkown] mata methenata wada honda thenak sithagatha noheka,uthure perisiyata nopemineema gena oba kawada ho [Unkown] mata methenata wada honda thenak sithagatha noheka,,,uthure perisiyata nopemineema gena oba kawada ho [unkown] mata methenata wada honda thenak sithagatha noheka,108,15,Singlish,True,,uthure perisiyata nopemineema gena oba kawada ho [unkown] mata methenata wada honda thenak sithagatha noheka,False,False,True
6973,ithin mama me sthanaya [Unkown] den oba karanne kumakda [Unkown],,,,,,,,,,,ithin mama me sthanaya [Unkown] den oba karanne kumakda [Unkown],ithin mama me sthanaya [Unkown] den oba karanne kumakda [Unkown],,,ithin mama me sthanaya [unkown] den oba karanne kumakda [unkown],64,10,Singlish,True,,ithin mama me sthanaya [unkown] den oba karanne kumakda [unkown],False,False,True
6974,mulu [Unkown] meyayi,,,,,,,,,,,mulu [Unkown] meyayi,mulu [Unkown] meyayi,,,mulu [unkown] meyayi,20,3,Singlish,True,,mulu [unkown] meyayi,False,False,True
6988,[Unkown] obe demapiyan hamu wu akaraya oba mata kawadawath keewe netha,,,,,,,,,,,[Unkown] obe demapiyan hamu wu akaraya oba mata kawadawath keewe netha,[Unkown] obe demapiyan hamu wu akaraya oba mata kawadawath keewe netha,,,[unkown] obe demapiyan hamu wu akaraya oba mata kawadawath keewe netha,70,11,Singlish,True,,[unkown] obe demapiyan hamu wu akaraya oba mata kawadawath keewe netha,False,False,True
6990,owun sarkas yuddhayata adaraya kala akaraya gena wisthara gena kumak kiwa hekida [Unkown],,,,,,,,,,,owun sarkas yuddhayata adaraya kala akaraya gena wisthara gena kumak kiwa hekida [Unkown],owun sarkas yuddhayata adaraya kala akaraya gena wisthara gena kumak kiwa hekida [Unkown],,,owun sarkas yuddhayata adaraya kala akaraya gena wisthara gena kumak kiwa hekida [unkown],89,13,Singlish,True,,owun sarkas yuddhayata adaraya kala akaraya gena wisthara gena kumak kiwa hekida [unkown],False,False,True
6993,oya oyage thaththata [Unkown] hemoma mage thaththata adareyi eya godak kemathi kenek,,,,,,,,,,,oya oyage thaththata [Unkown] hemoma mage thaththata adareyi eya godak kemathi kenek,oya oyage thaththata [Unkown] hemoma mage thaththata adareyi eya godak kemathi kenek,,,oya oyage thaththata [unkown] hemoma mage thaththata adareyi eya godak kemathi kenek,84,12,Singlish,True,,oya oyage thaththata [unkown] hemoma mage thaththata adareyi eya godak kemathi kenek,False,False,True
6994,hemoma mage thaththata adareyi eya godak kemathi kenek oya eyata [Unkown],,,,,,,,,,,hemoma mage thaththata adareyi eya godak kemathi kenek oya eyata [Unkown],hemoma mage thaththata adareyi eya godak kemathi kenek oya eyata [Unkown],,,hemoma mage thaththata adareyi eya godak kemathi kenek oya eyata [unkown],73,11,Singlish,True,,hemoma mage thaththata adareyi eya godak kemathi kenek oya eyata [unkown],False,False,True
6998,mokada une oyage thaththata [Unkown] hedila eya oyage ammayi doktar [Unkown] ekka uda thattuwe innawa,,,,,,,,,,,mokada une oyage thaththata [Unkown] hedila eya oyage ammayi doktar [Unkown] ekka uda thattuwe innawa,mokada une oyage thaththata [Unkown] hedila eya oyage ammayi doktar [Unkown] ekka uda thattuwe innawa,,,mokada une oyage thaththata [unkown] hedila eya oyage ammayi doktar [unkown] ekka uda thattuwe innawa,101,15,Singlish,True,,mokada une oyage thaththata [unkown] hedila eya oyage ammayi doktar [unkown] ekka uda thattuwe innawa,False,False,True
7002,[Unkown] [Unkown] obawa guwan thotupalata regena yamata idiripath wu athara api motar rathayak kuliyata gaththemu,,,,,,,,,,,[Unkown] [Unkown] obawa guwan thotupalata regena yamata idiripath wu athara api motar rathayak kuliyata gaththemu,[Unkown] [Unkown] obawa guwan thotupalata regena yamata idiripath wu athara api motar rathayak kuliyata gaththemu,,,[unkown] [unkown] obawa guwan thotupalata regena yamata idiripath wu athara api motar rathayak kuliyata gaththemu,113,15,Singlish,True,,[unkown] [unkown] obawa guwan thotupalata regena yamata idiripath wu athara api motar rathayak kuliyata gaththemu,False,False,True
7004,e doktar [Unkown] kar ekada eya oyage thaththa ekka inne,,,,,,,,,,,e doktar [Unkown] kar ekada eya oyage thaththa ekka inne,e doktar [Unkown] kar ekada eya oyage thaththa ekka inne,,,e doktar [unkown] kar ekada eya oyage thaththa ekka inne,56,10,Singlish,True,,e doktar [unkown] kar ekada eya oyage thaththa ekka inne,False,False,True
7009,oba kiyanne obata [Unkown] therenawa kiyala namuth eka wenas,,,,,,,,,,,oba kiyanne obata [Unkown] therenawa kiyala namuth eka wenas,oba kiyanne obata [Unkown] therenawa kiyala namuth eka wenas,,,oba kiyanne obata [unkown] therenawa kiyala namuth eka wenas,60,9,Singlish,True,,oba kiyanne obata [unkown] therenawa kiyala namuth eka wenas,False,False,True
7014,ohu awadiyen siteeda ohu [Unkown] ohu samanga nidagaththeya,,,,,,,,,,,ohu awadiyen siteeda ohu [Unkown] ohu samanga nidagaththeya,ohu awadiyen siteeda ohu [Unkown] ohu samanga nidagaththeya,,,ohu awadiyen siteeda ohu [unkown] ohu samanga nidagaththeya,59,8,Singlish,True,,ohu awadiyen siteeda ohu [unkown] ohu samanga nidagaththeya,False,False,True
7016,mama innam eyi oya [Unkown] ekka gedara yanna epa mama ada re innam eka hari,,,,,,,,,,,mama innam eyi oya [Unkown] ekka gedara yanna epa mama ada re innam eka hari,mama innam eyi oya [Unkown] ekka gedara yanna epa mama ada re innam eka hari,,,mama innam eyi oya [unkown] ekka gedara yanna epa mama ada re innam eka hari,76,15,Singlish,True,,mama innam eyi oya [unkown] ekka gedara yanna epa mama ada re innam eka hari,False,False,True
7019,eya kotas walata dama oba mata pawum [Unkown] k gewiya yuthu bawa amathaka nokaranna,,,,,,,,,,,eya kotas walata dama oba mata pawum [Unkown] k gewiya yuthu bawa amathaka nokaranna,eya kotas walata dama oba mata pawum [Unkown] k gewiya yuthu bawa amathaka nokaranna,,,eya kotas walata dama oba mata pawum [unkown] k gewiya yuthu bawa amathaka nokaranna,84,14,Singlish,True,,eya kotas walata dama oba mata pawum [unkown] k gewiya yuthu bawa amathaka nokaranna,False,False,True
7020,oba dannawa kumak sandahada [Unkown],,,,,,,,,,,oba dannawa kumak sandahada [Unkown],oba dannawa kumak sandahada [Unkown],,,oba dannawa kumak sandahada [unkown],36,5,Singlish,True,,oba dannawa kumak sandahada [unkown],False,False,True
7034,eya ma wisinma pulussa gath kisiwak nowe eya [Unkown] nowe,,,,,,,,,,,eya ma wisinma pulussa gath kisiwak nowe eya [Unkown] nowe,eya ma wisinma pulussa gath kisiwak nowe eya [Unkown] nowe,,,eya ma wisinma pulussa gath kisiwak nowe eya [unkown] nowe,58,10,Singlish,True,,eya ma wisinma pulussa gath kisiwak nowe eya [unkown] nowe,False,False,True
7035,eka [Unkown] neweyi mama uyapu eka,,,,,,,,,,,eka [Unkown] neweyi mama uyapu eka,eka [Unkown] neweyi mama uyapu eka,,,eka [unkown] neweyi mama uyapu eka,34,6,Singlish,True,,eka [unkown] neweyi mama uyapu eka,False,False,True
7040,ohuta athaharinna oba eththatama mema [Unkown] wetee etha,,,,,,,,,,,ohuta athaharinna oba eththatama mema [Unkown] wetee etha,ohuta athaharinna oba eththatama mema [Unkown] wetee etha,,,ohuta athaharinna oba eththatama mema [unkown] wetee etha,57,8,Singlish,True,,ohuta athaharinna oba eththatama mema [unkown] wetee etha,False,False,True
7041,oba eththatama mema [Unkown] oba wetee etha mama ese kara netha,,,,,,,,,,,oba eththatama mema [Unkown] oba wetee etha mama ese kara netha,oba eththatama mema [Unkown] oba wetee etha mama ese kara netha,,,oba eththatama mema [unkown] oba wetee etha mama ese kara netha,63,11,Singlish,True,,oba eththatama mema [unkown] oba wetee etha mama ese kara netha,False,False,True
7047,ohu mehi arakshitha bawak denena bawa ohu pewasuwe kumakda [Unkown],,,,,,,,,,,ohu mehi arakshitha bawak denena bawa ohu pewasuwe kumakda [Unkown],ohu mehi arakshitha bawak denena bawa ohu pewasuwe kumakda [Unkown],,,ohu mehi arakshitha bawak denena bawa ohu pewasuwe kumakda [unkown],67,10,Singlish,True,,ohu mehi arakshitha bawak denena bawa ohu pewasuwe kumakda [unkown],False,False,True
7051,ebewin oba dedenama [Unkown] gnathi sohoyuriyan wana athara eththa washayenma eleksi nowe ohu mage getaluwayi,,,,,,,,,,,ebewin oba dedenama [Unkown] gnathi sohoyuriyan wana athara eththa washayenma eleksi nowe ohu mage getaluwayi,ebewin oba dedenama [Unkown] gnathi sohoyuriyan wana athara eththa washayenma eleksi nowe ohu mage getaluwayi,,,ebewin oba dedenama [unkown] gnathi sohoyuriyan wana athara eththa washayenma eleksi nowe ohu mage getaluwayi,109,15,Singlish,True,,ebewin oba dedenama [unkown] gnathi sohoyuriyan wana athara eththa washayenma eleksi nowe ohu mage getaluwayi,False,False,True
7058,eya obata ayubowan kiyanawa e sandaha yanna jon ah oba engalanthayata kemathida [Unkown],,,,,,,,,,,eya obata ayubowan kiyanawa e sandaha yanna jon ah oba engalanthayata kemathida [Unkown],eya obata ayubowan kiyanawa e sandaha yanna jon ah oba engalanthayata kemathida [Unkown],,,eya obata ayubowan kiyanawa e sandaha yanna jon ah oba engalanthayata kemathida [unkown],88,13,Singlish,True,,eya obata ayubowan kiyanawa e sandaha yanna jon ah oba engalanthayata kemathida [unkown],False,False,True
7087,[Unkown] upan dina subha [Unkown],,,,,,,,,,,[Unkown] upan dina subha [Unkown],[Unkown] upan dina subha [Unkown],,,[unkown] upan dina subha [unkown],33,5,Singlish,True,,[unkown] upan dina subha [unkown],False,False,True
7103,ebewin oba heki nam sema [Unkown] paligeneemak wanu etha,,,,,,,,,,,ebewin oba heki nam sema [Unkown] paligeneemak wanu etha,ebewin oba heki nam sema [Unkown] paligeneemak wanu etha,,,ebewin oba heki nam sema [unkown] paligeneemak wanu etha,56,9,Singlish,True,,ebewin oba heki nam sema [unkown] paligeneemak wanu etha,False,False,True
7104,sema [Unkown] heki nam mama denatamath [Unkown] wada obata mawa [Unkown] noheka,,,,,,,,,,,sema [Unkown] heki nam mama denatamath [Unkown] wada obata mawa [Unkown] noheka,sema [Unkown] heki nam mama denatamath [Unkown] wada obata mawa [Unkown] noheka,,,sema [unkown] heki nam mama denatamath [unkown] wada obata mawa [unkown] noheka,79,12,Singlish,True,,sema [unkown] heki nam mama denatamath [unkown] wada obata mawa [unkown] noheka,False,False,True
7117,eththa washayenma eththa washayenma ohu obata sthuthiyi namuth oba danne kumakda [Unkown],,,,,,,,,,,eththa washayenma eththa washayenma ohu obata sthuthiyi namuth oba danne kumakda [Unkown],eththa washayenma eththa washayenma ohu obata sthuthiyi namuth oba danne kumakda [Unkown],,,eththa washayenma eththa washayenma ohu obata sthuthiyi namuth oba danne kumakda [unkown],89,12,Singlish,True,,eththa washayenma eththa washayenma ohu obata sthuthiyi namuth oba danne kumakda [unkown],False,False,True
