id,SINGLISH,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,avatar_url,original_text,text,original_label,label,clean_text,text_length,word_count,language_type,suspicious_subtitle,removal_reason,normalized_for_dedup,duplicate_flag,label_conflict,manual_review
9127,hondayi obata kumak kireemata awashyada obata ekak sorakam kireemata awashyada nethahoth obe motar rathaya padawanna mama mage motar rathaya [Unkown],,,,,,,,,,,hondayi obata kumak kireemata awashyada obata ekak sorakam kireemata awashyada nethahoth obe motar rathaya padawanna mama mage motar rathaya [Unkown],hondayi obata kumak kireemata awashyada obata ekak sorakam kireemata awashyada nethahoth obe motar rathaya padawanna mama mage motar rathaya [Unkown],,,hondayi obata kumak kireemata awashyada obata ekak sorakam kireemata awashyada nethahoth obe motar rathaya padawanna mama mage motar rathaya [unkown],149,20,Singlish,True,subtitle_noise,hondayi obata kumak kireemata awashyada obata ekak sorakam kireemata awashyada nethahoth obe motar rathaya padawanna mama mage motar rathaya [unkown],False,False,False
9140,hondayi mata dos kiyanna epa mama oyata kiwwa mama oyata baninawa bob saha [Unkown] balanna eya diha,,,,,,,,,,,hondayi mata dos kiyanna epa mama oyata kiwwa mama oyata baninawa bob saha [Unkown] balanna eya diha,hondayi mata dos kiyanna epa mama oyata kiwwa mama oyata baninawa bob saha [Unkown] balanna eya diha,,,hondayi mata dos kiyanna epa mama oyata kiwwa mama oyata baninawa bob saha [unkown] balanna eya diha,100,17,Singlish,True,subtitle_noise,hondayi mata dos kiyanna epa mama oyata kiwwa mama oyata baninawa bob saha [unkown] balanna eya diha,False,False,False
9196,[Unkown] oya mata e yathuru denna yanawa nethnam oyata thuwala weyi mata tharjanaya karanna epa bob,,,,,,,,,,,[Unkown] oya mata e yathuru denna yanawa nethnam oyata thuwala weyi mata tharjanaya karanna epa bob,[Unkown] oya mata e yathuru denna yanawa nethnam oyata thuwala weyi mata tharjanaya karanna epa bob,,,[unkown] oya mata e yathuru denna yanawa nethnam oyata thuwala weyi mata tharjanaya karanna epa bob,99,16,Singlish,True,subtitle_noise,[unkown] oya mata e yathuru denna yanawa nethnam oyata thuwala weyi mata tharjanaya karanna epa bob,False,False,False
9197,mata tharjanaya karanna epa bob [Unkown] [Unkown] oba mage yathuru mata dunne nethnam mama dewiyanta diwuranawa,,,,,,,,,,,mata tharjanaya karanna epa bob [Unkown] [Unkown] oba mage yathuru mata dunne nethnam mama dewiyanta diwuranawa,mata tharjanaya karanna epa bob [Unkown] [Unkown] oba mage yathuru mata dunne nethnam mama dewiyanta diwuranawa,,,mata tharjanaya karanna epa bob [unkown] [unkown] oba mage yathuru mata dunne nethnam mama dewiyanta diwuranawa,111,16,Singlish,True,subtitle_noise,mata tharjanaya karanna epa bob [unkown] [unkown] oba mage yathuru mata dunne nethnam mama dewiyanta diwuranawa,False,False,False
9205,eya obage theeranayak nowana athara ohu obe sahodaraya [Unkown] nowe eya hari mata eththe eka chandayak pamani api enthani samanga katha kara eya therum ganimu,,,,,,,,,,,eya obage theeranayak nowana athara ohu obe sahodaraya [Unkown] nowe eya hari mata eththe eka chandayak pamani api enthani samanga katha kara eya therum ganimu,eya obage theeranayak nowana athara ohu obe sahodaraya [Unkown] nowe eya hari mata eththe eka chandayak pamani api enthani samanga katha kara eya therum ganimu,,,eya obage theeranayak nowana athara ohu obe sahodaraya [unkown] nowe eya hari mata eththe eka chandayak pamani api enthani samanga katha kara eya therum ganimu,159,25,Singlish,True,subtitle_noise,eya obage theeranayak nowana athara ohu obe sahodaraya [unkown] nowe eya hari mata eththe eka chandayak pamani api enthani samanga katha kara eya therum ganimu,False,False,False
9291,[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown],,,,,,,,,,,[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown],[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown],,,[unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown],80,9,Singlish,True,duplicate,[unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown],True,False,False
9300,eya apa wetha apasu [Unkown] gonu nokelel bawa owun soya ganne kumak wuwath eya [Unkown] wadath naraka athata herenu etha,,,,,,,,,,,eya apa wetha apasu [Unkown] gonu nokelel bawa owun soya ganne kumak wuwath eya [Unkown] wadath naraka athata herenu etha,eya apa wetha apasu [Unkown] gonu nokelel bawa owun soya ganne kumak wuwath eya [Unkown] wadath naraka athata herenu etha,,,eya apa wetha apasu [unkown] gonu nokelel bawa owun soya ganne kumak wuwath eya [unkown] wadath naraka athata herenu etha,121,20,Singlish,True,subtitle_noise,eya apa wetha apasu [unkown] gonu nokelel bawa owun soya ganne kumak wuwath eya [unkown] wadath naraka athata herenu etha,False,False,False
9303,iwathwa yama wyaparika theeranayak apa dedenama pohosath wemu eya bhukthi windinna oba adahas karanne kumakda [Unkown],,,,,,,,,,,iwathwa yama wyaparika theeranayak apa dedenama pohosath wemu eya bhukthi windinna oba adahas karanne kumakda [Unkown],iwathwa yama wyaparika theeranayak apa dedenama pohosath wemu eya bhukthi windinna oba adahas karanne kumakda [Unkown],,,iwathwa yama wyaparika theeranayak apa dedenama pohosath wemu eya bhukthi windinna oba adahas karanne kumakda [unkown],118,16,Singlish,True,subtitle_noise,iwathwa yama wyaparika theeranayak apa dedenama pohosath wemu eya bhukthi windinna oba adahas karanne kumakda [unkown],False,False,False
9305,guwan thotupalata yanna guwan yanayak ganna mata piththala sangeetha kandayamak oba eya [Unkown] sandaha ithiri karana thek bala sitimi,,,,,,,,,,,guwan thotupalata yanna guwan yanayak ganna mata piththala sangeetha kandayamak oba eya [Unkown] sandaha ithiri karana thek bala sitimi,guwan thotupalata yanna guwan yanayak ganna mata piththala sangeetha kandayamak oba eya [Unkown] sandaha ithiri karana thek bala sitimi,,,guwan thotupalata yanna guwan yanayak ganna mata piththala sangeetha kandayamak oba eya [unkown] sandaha ithiri karana thek bala sitimi,135,19,Singlish,True,subtitle_noise,guwan thotupalata yanna guwan yanayak ganna mata piththala sangeetha kandayamak oba eya [unkown] sandaha ithiri karana thek bala sitimi,False,False,False
9306,ohu eeye rathree dumriyen pitathwa gos etha ohu den [Unkown] etha obata ikman kireemata siduwanu etha [Unkown] mehi enna eyi,,,,,,,,,,,ohu eeye rathree dumriyen pitathwa gos etha ohu den [Unkown] etha obata ikman kireemata siduwanu etha [Unkown] mehi enna eyi,ohu eeye rathree dumriyen pitathwa gos etha ohu den [Unkown] etha obata ikman kireemata siduwanu etha [Unkown] mehi enna eyi,,,ohu eeye rathree dumriyen pitathwa gos etha ohu den [unkown] etha obata ikman kireemata siduwanu etha [unkown] mehi enna eyi,124,20,Singlish,True,subtitle_noise,ohu eeye rathree dumriyen pitathwa gos etha ohu den [unkown] etha obata ikman kireemata siduwanu etha [unkown] mehi enna eyi,False,False,False
9311,api [Unkown] gena katha karamu pam eken passe oya mokakda oyata mawa badinna ona oyata mage mesaya ona eka thamayi,,,,,,,,,,,api [Unkown] gena katha karamu pam eken passe oya mokakda oyata mawa badinna ona oyata mage mesaya ona eka thamayi,api [Unkown] gena katha karamu pam eken passe oya mokakda oyata mawa badinna ona oyata mage mesaya ona eka thamayi,,,api [unkown] gena katha karamu pam eken passe oya mokakda oyata mawa badinna ona oyata mage mesaya ona eka thamayi,114,20,Singlish,True,subtitle_noise,api [unkown] gena katha karamu pam eken passe oya mokakda oyata mawa badinna ona oyata mage mesaya ona eka thamayi,False,False,False
9312,oya mokakda [Unkown] eken passe oyata mawa badinna ona oyata mage mese ona eka thamayi mata mokada une kiyala denaganna ona,,,,,,,,,,,oya mokakda [Unkown] eken passe oyata mawa badinna ona oyata mage mese ona eka thamayi mata mokada une kiyala denaganna ona,oya mokakda [Unkown] eken passe oyata mawa badinna ona oyata mage mese ona eka thamayi mata mokada une kiyala denaganna ona,,,oya mokakda [unkown] eken passe oyata mawa badinna ona oyata mage mese ona eka thamayi mata mokada une kiyala denaganna ona,123,21,Singlish,True,subtitle_noise,oya mokakda [unkown] eken passe oyata mawa badinna ona oyata mage mese ona eka thamayi mata mokada une kiyala denaganna ona,False,False,False
9313,saha [Unkown] ohu den [Unkown] hi bar ekaka beemathwa walaka miya gos sitinne koheda kiya kawuda danne,,,,,,,,,,,saha [Unkown] ohu den [Unkown] hi bar ekaka beemathwa walaka miya gos sitinne koheda kiya kawuda danne,saha [Unkown] ohu den [Unkown] hi bar ekaka beemathwa walaka miya gos sitinne koheda kiya kawuda danne,,,saha [unkown] ohu den [unkown] hi bar ekaka beemathwa walaka miya gos sitinne koheda kiya kawuda danne,102,17,Singlish,True,subtitle_noise,saha [unkown] ohu den [unkown] hi bar ekaka beemathwa walaka miya gos sitinne koheda kiya kawuda danne,False,False,False
9318,meyi dinayak barlin dumriya sthanayata kendawanna apata [Unkown] awashyayi owun [Unkown] alla gath onema deyak ohuta ethulata yamata awashya bawa ohu pewaseeya,,,,,,,,,,,meyi dinayak barlin dumriya sthanayata kendawanna apata [Unkown] awashyayi owun [Unkown] alla gath onema deyak ohuta ethulata yamata awashya bawa ohu pewaseeya,meyi dinayak barlin dumriya sthanayata kendawanna apata [Unkown] awashyayi owun [Unkown] alla gath onema deyak ohuta ethulata yamata awashya bawa ohu pewaseeya,,,meyi dinayak barlin dumriya sthanayata kendawanna apata [unkown] awashyayi owun [unkown] alla gath onema deyak ohuta ethulata yamata awashya bawa ohu pewaseeya,159,22,Singlish,True,subtitle_noise,meyi dinayak barlin dumriya sthanayata kendawanna apata [unkown] awashyayi owun [unkown] alla gath onema deyak ohuta ethulata yamata awashya bawa ohu pewaseeya,False,False,False
9363,ithin eyi oya mawa meruwe neththe ethakota eya mata ida [Unkown] oya jeewath wenna ekama hethuwa eya,,,,,,,,,,,ithin eyi oya mawa meruwe neththe ethakota eya mata ida [Unkown] oya jeewath wenna ekama hethuwa eya,ithin eyi oya mawa meruwe neththe ethakota eya mata ida [Unkown] oya jeewath wenna ekama hethuwa eya,,,ithin eyi oya mawa meruwe neththe ethakota eya mata ida [unkown] oya jeewath wenna ekama hethuwa eya,100,17,Singlish,True,subtitle_noise,ithin eyi oya mawa meruwe neththe ethakota eya mata ida [unkown] oya jeewath wenna ekama hethuwa eya,False,False,False
9390,namuth eya ekama dinaka awasan we eya wenas wanu etha kalaya gatha we api obatath mamath aluth mathakayan [Unkown],,,,,,,,,,,namuth eya ekama dinaka awasan we eya wenas wanu etha kalaya gatha we api obatath mamath aluth mathakayan [Unkown],namuth eya ekama dinaka awasan we eya wenas wanu etha kalaya gatha we api obatath mamath aluth mathakayan [Unkown],,,namuth eya ekama dinaka awasan we eya wenas wanu etha kalaya gatha we api obatath mamath aluth mathakayan [unkown],114,19,Singlish,True,subtitle_noise,namuth eya ekama dinaka awasan we eya wenas wanu etha kalaya gatha we api obatath mamath aluth mathakayan [unkown],False,False,False
9419,mama jesan kala mama diwuranawa mama owunta kiwwa mama owunta kiwwa mama obawa wishwasa karanawa [Unkown] [Unkown],,,,,,,,,,,mama jesan kala mama diwuranawa mama owunta kiwwa mama owunta kiwwa mama obawa wishwasa karanawa [Unkown] [Unkown],mama jesan kala mama diwuranawa mama owunta kiwwa mama owunta kiwwa mama obawa wishwasa karanawa [Unkown] [Unkown],,,mama jesan kala mama diwuranawa mama owunta kiwwa mama owunta kiwwa mama obawa wishwasa karanawa [unkown] [unkown],114,17,Singlish,True,subtitle_noise,mama jesan kala mama diwuranawa mama owunta kiwwa mama owunta kiwwa mama obawa wishwasa karanawa [unkown] [unkown],False,False,False
9427,ohu [Unkown] wasa demuwe ohu perisiyen pasuwa ma gena selakilimath wu nisa mama mehi sitiye kawadada yannayi,,,,,,,,,,,ohu [Unkown] wasa demuwe ohu perisiyen pasuwa ma gena selakilimath wu nisa mama mehi sitiye kawadada yannayi,ohu [Unkown] wasa demuwe ohu perisiyen pasuwa ma gena selakilimath wu nisa mama mehi sitiye kawadada yannayi,,,ohu [unkown] wasa demuwe ohu perisiyen pasuwa ma gena selakilimath wu nisa mama mehi sitiye kawadada yannayi,108,17,Singlish,True,subtitle_noise,ohu [unkown] wasa demuwe ohu perisiyen pasuwa ma gena selakilimath wu nisa mama mehi sitiye kawadada yannayi,False,False,False
9429,barlinaye [Unkown] sandaha oba adahas karanne kumakda oba dannawa mage gonuwa mama mehi rekiyawak kale kawadada kiya,,,,,,,,,,,barlinaye [Unkown] sandaha oba adahas karanne kumakda oba dannawa mage gonuwa mama mehi rekiyawak kale kawadada kiya,barlinaye [Unkown] sandaha oba adahas karanne kumakda oba dannawa mage gonuwa mama mehi rekiyawak kale kawadada kiya,,,barlinaye [unkown] sandaha oba adahas karanne kumakda oba dannawa mage gonuwa mama mehi rekiyawak kale kawadada kiya,116,17,Singlish,True,subtitle_noise,barlinaye [unkown] sandaha oba adahas karanne kumakda oba dannawa mage gonuwa mama mehi rekiyawak kale kawadada kiya,False,False,False
9430,barlinaye [Unkown] sandaha oba mage gonuwa dannawa oba kawadawath barlin weda nokala wita mama mehi rekiyawak kala,,,,,,,,,,,barlinaye [Unkown] sandaha oba mage gonuwa dannawa oba kawadawath barlin weda nokala wita mama mehi rekiyawak kala,barlinaye [Unkown] sandaha oba mage gonuwa dannawa oba kawadawath barlin weda nokala wita mama mehi rekiyawak kala,,,barlinaye [unkown] sandaha oba mage gonuwa dannawa oba kawadawath barlin weda nokala wita mama mehi rekiyawak kala,114,17,Singlish,True,subtitle_noise,barlinaye [unkown] sandaha oba mage gonuwa dannawa oba kawadawath barlin weda nokala wita mama mehi rekiyawak kala,False,False,False
9457,mama mehi sitimi [Unkown] saha jek [Unkown] oba mema miladee geneema sandaha sampurna prathipadana bhawitha karana bawa apata wetahe,,,,,,,,,,,mama mehi sitimi [Unkown] saha jek [Unkown] oba mema miladee geneema sandaha sampurna prathipadana bhawitha karana bawa apata wetahe,mama mehi sitimi [Unkown] saha jek [Unkown] oba mema miladee geneema sandaha sampurna prathipadana bhawitha karana bawa apata wetahe,,,mama mehi sitimi [unkown] saha jek [unkown] oba mema miladee geneema sandaha sampurna prathipadana bhawitha karana bawa apata wetahe,132,19,Singlish,True,subtitle_noise,mama mehi sitimi [unkown] saha jek [unkown] oba mema miladee geneema sandaha sampurna prathipadana bhawitha karana bawa apata wetahe,False,False,False
9459,eya wishala mudalak api katha karanne amu sakasana lada [Unkown] lipigonu eya apata pitathata gos sansandanaya kala heki deyak nowe,,,,,,,,,,,eya wishala mudalak api katha karanne amu sakasana lada [Unkown] lipigonu eya apata pitathata gos sansandanaya kala heki deyak nowe,eya wishala mudalak api katha karanne amu sakasana lada [Unkown] lipigonu eya apata pitathata gos sansandanaya kala heki deyak nowe,,,eya wishala mudalak api katha karanne amu sakasana lada [unkown] lipigonu eya apata pitathata gos sansandanaya kala heki deyak nowe,131,20,Singlish,True,subtitle_noise,eya wishala mudalak api katha karanne amu sakasana lada [unkown] lipigonu eya apata pitathata gos sansandanaya kala heki deyak nowe,False,False,False
9461,api katha karanne amu sakasana lada [Unkown] gonu gena eya apata pitathata gos sansandanaya kala heki deyak nowe,,,,,,,,,,,api katha karanne amu sakasana lada [Unkown] gonu gena eya apata pitathata gos sansandanaya kala heki deyak nowe,api katha karanne amu sakasana lada [Unkown] gonu gena eya apata pitathata gos sansandanaya kala heki deyak nowe,,,api katha karanne amu sakasana lada [unkown] gonu gena eya apata pitathata gos sansandanaya kala heki deyak nowe,112,18,Singlish,True,subtitle_noise,api katha karanne amu sakasana lada [unkown] gonu gena eya apata pitathata gos sansandanaya kala heki deyak nowe,False,False,False
9464,mata ema pradeshaya surakshitha kireemata awashyayi mata onema sakshiyak surakshitha kara geneemata awashya wana athara mata eya den kireemata awashyayi eya pehediliya ow sar amme [Unkown],,,,,,,,,,,mata ema pradeshaya surakshitha kireemata awashyayi mata onema sakshiyak surakshitha kara geneemata awashya wana athara mata eya den kireemata awashyayi eya pehediliya ow sar amme [Unkown],mata ema pradeshaya surakshitha kireemata awashyayi mata onema sakshiyak surakshitha kara geneemata awashya wana athara mata eya den kireemata awashyayi eya pehediliya ow sar amme [Unkown],,,mata ema pradeshaya surakshitha kireemata awashyayi mata onema sakshiyak surakshitha kara geneemata awashya wana athara mata eya den kireemata awashyayi eya pehediliya ow sar amme [unkown],188,26,Singlish,True,subtitle_noise,mata ema pradeshaya surakshitha kireemata awashyayi mata onema sakshiyak surakshitha kara geneemata awashya wana athara mata eya den kireemata awashyayi eya pehediliya ow sar amme [unkown],False,False,False
9466,wasanawanthayi oba ohuge pradesheeya sabandathawaye oba ohu samanga siti rathriye [Unkown] miya giya wita oba apa samanga enawa,,,,,,,,,,,wasanawanthayi oba ohuge pradesheeya sabandathawaye oba ohu samanga siti rathriye [Unkown] miya giya wita oba apa samanga enawa,wasanawanthayi oba ohuge pradesheeya sabandathawaye oba ohu samanga siti rathriye [Unkown] miya giya wita oba apa samanga enawa,,,wasanawanthayi oba ohuge pradesheeya sabandathawaye oba ohu samanga siti rathriye [unkown] miya giya wita oba apa samanga enawa,127,18,Singlish,True,subtitle_noise,wasanawanthayi oba ohuge pradesheeya sabandathawaye oba ohu samanga siti rathriye [unkown] miya giya wita oba apa samanga enawa,False,False,False
9468,oba [Unkown] pilibanda [Unkown] balanna mama ehi siti bawa obata pewaseemata awashya kumakda mama ohuwa wishwasa kalemi,,,,,,,,,,,oba [Unkown] pilibanda [Unkown] balanna mama ehi siti bawa obata pewaseemata awashya kumakda mama ohuwa wishwasa kalemi,oba [Unkown] pilibanda [Unkown] balanna mama ehi siti bawa obata pewaseemata awashya kumakda mama ohuwa wishwasa kalemi,,,oba [unkown] pilibanda [unkown] balanna mama ehi siti bawa obata pewaseemata awashya kumakda mama ohuwa wishwasa kalemi,119,17,Singlish,True,subtitle_noise,oba [unkown] pilibanda [unkown] balanna mama ehi siti bawa obata pewaseemata awashya kumakda mama ohuwa wishwasa kalemi,False,False,False
9471,mama wishwasa kale jesan [Unkown] darunu kampana sahagatha bindaweteemakata lakwa ethi nisa ohu obawa rawata ethi bawayi,,,,,,,,,,,mama wishwasa kale jesan [Unkown] darunu kampana sahagatha bindaweteemakata lakwa ethi nisa ohu obawa rawata ethi bawayi,mama wishwasa kale jesan [Unkown] darunu kampana sahagatha bindaweteemakata lakwa ethi nisa ohu obawa rawata ethi bawayi,,,mama wishwasa kale jesan [unkown] darunu kampana sahagatha bindaweteemakata lakwa ethi nisa ohu obawa rawata ethi bawayi,120,17,Singlish,True,subtitle_noise,mama wishwasa kale jesan [unkown] darunu kampana sahagatha bindaweteemakata lakwa ethi nisa ohu obawa rawata ethi bawayi,False,False,False
